omg,produktnamn,correctRow,utd13,utd12,utd11,utd10
201037,Stryktipset,1XX21211X2122,10000000,14035,655,152
201037,Europatipset,1X11211121X12,465,21,0,0
201037,Europatipset,122221XX11222,22160,297,15,0
201036,Stryktipset,11X2X2X1111X1,248718,1189,63,17
201036,Europatipset,111XX21111212,20251,149,0,0
201036,Europatipset,X1X112X1X1211,1676461,20941,621,142
201035,Stryktipset,222XX1X11X122,10000000,42532,2121,492
201035,Europatipset,12111X1X11X21,1251637,3305,119,31
201034,Stryktipset,1X2X21121XX21,1346741,13527,604,125
201034,Europatipset,1111111122121,1736,34,0,0
201034,Europatipset,111X2121211X1,324122,3858,159,41
201033,Stryktipset,11X212X21X11X,40132,761,58,19
201033,Europatipset,21111X21X111X,97504,1673,69,20
201033,Europatipset,X1X2122121221,10000000,66662,2220,438
201032,Stryktipset,11XX2111X1X2X,167644,2745,247,69
201032,Europatipset,1XX21XX21XX12,384943,6231,408,81
201032,Europatipset,XX11X112X2X12,67459,2770,204,52
201031,Stryktipset,12XX111211221,28293,726,66,22
201031,Europatipset,11212X1XX1112,71377,1096,61,16
201031,Europatipset,21X221222XXXX,10000000,111508,13118,2467
201030,Stryktipset,2X111X2XX1XXX,54073,696,72,24
201029,Stryktipset,112212X21X212,10000000,9537,587,133
201028,Stryktipset,11X211X1XX2X1,69925,1956,183,52
201027,Stryktipset,12X22X11XX221,725409,11069,765,189
201026,Stryktipset,X2112X22XX2X1,10000000,25452,2116,469
201025,Stryktipset,X2X122222X111,124401,4098,276,68
201025,Europatipset,11222X222212X,78846,636,44,12
201024,Stryktipset,2X1211211122X,10180,260,26,10
201024,Europatipset,221122XX1X221,10000000,83469,4555,695
201023,Stryktipset,1X2112X11222X,132494,4812,454,120
201023,Europatipset,XX11X22111XX1,16602,403,41,14
201022,Stryktipset,X1X1X11221X22,2086336,6013,388,83
201022,Europatipset,222X2X1121211,10000000,2379,139,34
201022,Europatipset,11X1111X1X1X1,36845,474,50,16
201021,Stryktipset,1121111XX221X,795,35,0,0
201021,Europatipset,11X121X111X21,7167,75,0,0
201021,Europatipset,X1XX11222X212,607033,11877,1178,284
201020,Stryktipset,2X1X121111222,66399,1495,134,39
201020,Europatipset,222X222111112,498,0,0,0
201020,Europatipset,1X21111111211,709,11,0,0
201019,Stryktipset,11112112212X1,94764,2983,260,69
201019,Europatipset,X21X22111112X,10000000,22172,970,164
201019,Europatipset,1X112112221X1,9481,70,0,0
201018,Stryktipset,11211X1X11121,43310,1090,83,24
201018,Europatipset,2X22X211X1111,279936,1336,104,28
201018,Europatipset,1111X1X2222X2,2826,79,0,0
201017,Stryktipset,11X112112122X,26648,637,57,18
201017,Europatipset,1111122122111,72827,519,45,14
201017,Europatipset,121XX2111XX22,5798,172,18,0
201016,Stryktipset,XX21X121X21X1,1930440,15785,834,185
201016,Europatipset,12X2222X21X11,2122,75,0,0
201016,Europatipset,1222111X11112,9754,105,10,0
201015,Stryktipset,1X2X2112X1111,85583,1790,150,42
201015,Europatipset,1X11X212211X1,43967,933,83,24
201015,Europatipset,212XX2112222X,399092,15705,1511,397
201014,Stryktipset,221X2211111X1,34517,736,58,17
201014,Europatipset,1111X1222X111,22932,128,14,0
201014,Europatipset,XX11X211X1211,269354,2887,220,60
201013,Stryktipset,12X11X1X22X2X,492735,5798,475,115
201013,Europatipset,X1111XX2X1212,4415,157,18,0
201013,Europatipset,X1XX1212XX22X,10000000,9323,432,90
201012,Stryktipset,XX1112XX12XXX,135927,3803,327,89
201012,Europatipset,1X12211XX12X1,7948,241,22,0
201012,Europatipset,12111XX1X111X,28865,406,38,12
201011,Stryktipset,X11211X1XX1XX,10382,306,34,13
201011,Europatipset,11121XXX11X11,186066,781,63,19
201011,Europatipset,1X212X121X112,40074,1058,92,26
201010,Stryktipset,1X12X1X1X11XX,19329,511,51,18
201010,Europatipset,1XXX112X1XXX1,10000000,43249,1096,197
201010,Europatipset,X1XX11211X11X,5303,78,0,0
201009,Stryktipset,X122111112X11,74378,634,54,16
201009,Europatipset,212X12X121212,14042,415,41,14
201009,Europatipset,111XX1XX21XX1,236260,2780,142,32
201008,Stryktipset,11211121XX111,4967,121,13,0
201008,Europatipset,1X1XX1212X111,318423,1435,110,31
201008,Europatipset,21X2X11X12112,65069,1321,88,22
201007,Stryktipset,2111212X22112,26303,553,47,14
201007,Europatipset,112X1211111XX,284204,3976,251,63
201007,Europatipset,11X211X122211,3670,94,10,0
201006,Stryktipset,2X21111121X1X,95867,1826,111,27
201006,Europatipset,1X1111X1XXX21,1157857,24912,1593,314
201006,Europatipset,X11X2111X2XX2,472212,7079,745,181
201005,Stryktipset,1X111XX212X12,100059,1867,140,36
201005,Europatipset,21211X1122221,414,0,0,0
201005,Europatipset,1X12X1X111121,17765,176,19,0
201004,Stryktipset,1X2XX2X11XX11,8188,231,26,11
201004,Europatipset,1X11121222211,10000000,6730,307,55
201004,Europatipset,2XX12121X2XXX,10000000,0,37788,5577
201003,Stryktipset,X112111X11X11,15546,358,34,12
201003,Europatipset,11122222211X1,27770,505,41,13
201003,Europatipset,21X1X1112X2X2,150852,2261,191,46
201002,Stryktipset,1112X2X1111X1,22982,505,42,13
201002,Europatipset,X1X11X211112X,112918,457,34,10
201002,Europatipset,21X11111X1XX1,11292,345,35,12
201001,Stryktipset,X1122X1111121,84127,2766,222,57
201001,Europatipset,2X2X112X11X12,10000000,27335,1534,272
201001,Europatipset,212111221X11X,3709,50,0,0
200953,Stryktipset,21222XX111XX2,83848,1508,123,33
200953,Europatipset,2X112X111X21X,2896,75,10,0
200953,Europatipset,1211111112122,24030,162,17,0
200953,Europatipset,21221XXX1111X,228363,383,25,0
200952,Stryktipset,11XX12111X1XX,9258,249,28,10
200952,Europatipset,2X22222112X11,10000000,22905,1003,228
200951,Stryktipset,1121X11XXX2X2,238851,2873,210,55
200951,Europatipset,X12211121211X,28425,235,25,0
200951,Europatipset,XX211XX11111X,893570,2691,151,38
200950,Stryktipset,X1XXXX22X1112,10000000,105071,4519,730
200950,Europatipset,2121111X211X2,7055,163,16,0
200950,Europatipset,2X2XX222X2122,10000000,140098,10595,2566
200949,Stryktipset,211X211212X22,65605,1199,96,27
200949,Europatipset,1XX1111222222,54190,832,70,20
200949,Europatipset,X11X12X121111,76957,1606,115,30
200948,Stryktipset,XXX211211XXX2,383643,7069,439,98
200948,Europatipset,X11112X211211,135483,2132,129,25
200948,Europatipset,121221X12222X,44695,938,79,23
200947,Stryktipset,11X1X1XX11111,58750,573,54,16
200947,Europatipset,12212X1XX2221,246676,14119,870,183
200947,Europatipset,1111XX2121XX2,67306,844,43,11
200946,Stryktipset,2X111XX112211,11505,242,23,0
200946,Europatipset,121X111122X12,88034,5039,481,106
200945,Stryktipset,111X112X1X121,33689,615,52,17
200945,Europatipset,X21XXX11XX11X,56977,1724,140,38
200945,Europatipset,12XX211121XXX,35799,1028,101,33
200944,Stryktipset,121X1XX1X212X,138669,3968,347,91
200944,Europatipset,X2X1X11111X11,42624,983,83,26
200944,Europatipset,211X22XXX1X21,483600,2899,219,57
200943,Stryktipset,X12X2XXX211X2,10000000,28255,1743,397
200943,Europatipset,22112X112X111,13000,279,22,0
200943,Europatipset,1XXX21121111X,872937,4987,326,81
200942,Stryktipset,1X1X1211XX111,20525,238,26,0
200942,Europatipset,121X2X21111X1,9507,263,23,0
200942,Europatipset,X11221X111X11,265776,3261,241,59
200941,Stryktipset,1112121X11211,7474,187,19,0
200941,Europatipset,11111X11X1122,102393,305,27,10
200940,Stryktipset,1X1121121X212,256309,8068,621,170
200940,Europatipset,X112121X111X1,24858,187,15,0
200940,Europatipset,1XX1221X1X11X,10000000,10255,698,153
200939,Stryktipset,1211211X12X11,102206,3447,297,78
200939,Europatipset,X2X111121122X,151096,1693,158,45
200939,Europatipset,1XX1111111221,26615,392,30,10
200938,Stryktipset,111X222X11211,53231,1199,96,29
200938,Europatipset,X111X1221X1X2,7505,87,11,0
200938,Europatipset,1111X1121X211,21787,194,16,0
200937,Stryktipset,1112211X2X1XX,33907,922,82,24
200937,Europatipset,2X2X1X12X21X1,48259,403,34,11
200937,Europatipset,1222112X11221,28181,331,26,0
200936,Stryktipset,2X12X2X1XX122,383706,3694,242,59
200936,Europatipset,X11X2121X21X1,15041,140,17,0
200935,Stryktipset,1X211XX121X2X,34015,832,78,25
200935,Europatipset,11X1212X211XX,418895,1048,80,23
200935,Europatipset,11X1112121X11,4878,113,13,0
200934,Stryktipset,X1X1112222X1X,17931,336,31,11
200934,Europatipset,22212211211X2,10000000,21438,1031,206
200934,Europatipset,121221X2X1112,10000000,119738,4784,866
200933,Stryktipset,2X2222121X2X2,550163,5302,363,93
200933,Europatipset,122XXX121X122,297454,971,79,24
200933,Europatipset,1X111112X1221,143587,2583,161,38
200932,Stryktipset,21221222111XX,658747,15651,1044,226
200932,Europatipset,12XX1112X22X2,10000000,24867,1519,334
200931,Stryktipset,X12122X1212X1,28086,750,78,25
200930,Stryktipset,1211222X112XX,131498,2365,177,45
200929,Stryktipset,122112X21X2X2,59522,1197,89,25
200928,Stryktipset,1XX122X112X11,161952,7219,665,210
200927,Stryktipset,11X1X222X1111,72485,1170,110,35
200926,Stryktipset,XX1211112X1XX,10000000,20453,1386,315
200926,Europatipset,X2111112121X2,38370,534,44,14
200926,Europatipset,11221111X2112,6061,129,12,0
200926,Europatipset,2XXX12X221111,375159,2408,185,48
200925,Stryktipset,2222XXX1X1221,402366,5390,367,82
200925,Europatipset,11X11X1X12211,22841,451,40,13
200924,Stryktipset,11122X2112111,57521,953,80,23
200924,Europatipset,1211111X2211X,2250,32,0,0
200924,Europatipset,X22111XX1121X,132579,728,62,19
200923,Stryktipset,22X21XX222X22,36487,738,64,18
200923,Europatipset,1X12111111121,128068,394,34,12
200923,Europatipset,X22112X212211,10000000,13452,1152,283
200922,Stryktipset,11X1X1X21X1X2,168424,1882,168,47
200922,Europatipset,11121XX1122X1,10000000,5456,393,77
200922,Europatipset,21111XX1121X1,2965,34,0,0
200921,Stryktipset,XX1X212112111,9187,124,15,0
200921,Europatipset,XX2221X112122,10000000,14063,661,130
200921,Europatipset,2XX1X2X22111X,10000000,22031,1234,235
200920,Stryktipset,1X1X211211111,7761,89,10,0
200920,Europatipset,2X21211122222,6443,156,16,0
200920,Europatipset,11111X2112X22,215640,2175,174,47
200919,Stryktipset,11XX121221X11,5820,165,18,0
200919,Europatipset,X2X1X21111121,116699,3339,303,83
200919,Europatipset,1X12XXXXX2X1X,363722,6026,428,106
200918,Stryktipset,11221X2X11X22,11021,388,43,16
200918,Europatipset,12X1X1111X2X2,253982,5922,361,84
200918,Europatipset,2112X2111X12X,56642,1267,96,25
200917,Stryktipset,2X21211X2X1X1,229113,1790,122,31
200917,Europatipset,1X11221112X22,85291,2440,156,38
200917,Europatipset,112X111XX1212,442077,4563,307,71
200916,Stryktipset,2XX1111211111,9599,125,16,0
200916,Europatipset,2112X2X2X2111,10000000,15601,971,188
200916,Europatipset,X111111X2211X,97286,771,69,20
200915,Stryktipset,111X2121X211X,5021,164,19,0
200915,Europatipset,211X111211112,1002,13,0,0
200915,Europatipset,X22221221X121,10000000,19557,804,150
200914,Stryktipset,X11X221XXX2X1,29860,823,81,27
200914,Europatipset,1112211X12111,2380,64,0,0
200914,Europatipset,21X11122X1122,16638,203,23,0
200913,Stryktipset,X2X2122X2X121,16147,405,39,13
200913,Europatipset,X22X221X22XX1,138715,5634,481,125
200912,Stryktipset,1X111X1XXXX22,508738,21716,1281,269
200912,Europatipset,11X22111X2121,230160,3450,278,71
200912,Europatipset,1121X11211121,9285,275,31,11
200911,Stryktipset,112XX22X2111X,200670,3794,288,70
200911,Europatipset,11X1X11111X12,22504,259,28,10
200911,Europatipset,212X221XX1X12,495954,5891,393,86
200910,Stryktipset,X1121XX21X221,28712,774,74,24
200910,Europatipset,2X2111221111X,649667,4064,331,89
200910,Europatipset,112122111XXX1,10000000,8339,338,71
200909,Stryktipset,1X1221111X2X2,1166396,21286,1690,426
200909,Europatipset,212XX11X112XX,10000000,5588,448,100
200909,Europatipset,XXXX112X22XXX,10000000,69927,7555,1556
200908,Stryktipset,X1XX1X11X2X21,2284625,27140,1779,404
200908,Europatipset,11XX212X1X221,278605,29236,1820,290
200908,Europatipset,XX211XX1X2221,474216,9047,618,138
200907,Stryktipset,XXX21111111XX,44098,826,76,24
200907,Europatipset,22X121X21XXX1,1057210,4131,227,51
200907,Europatipset,121X1X2X2XXX2,503926,10940,694,152
200906,Stryktipset,X2112XX121XXX,495378,12782,835,181
200906,Europatipset,X1X2X21111111,6447,75,10,0
200906,Europatipset,21X12111XX211,5696,100,12,0
200905,Stryktipset,XX11XXXX121XX,1100533,19951,1484,335
200905,Europatipset,XX1X21X121111,177082,2534,150,34
200905,Europatipset,12XX21212111X,10000000,11702,490,90
200904,Stryktipset,1112X2X221111,4297,112,12,0
200904,Europatipset,X2121X1211211,133707,3207,258,61
200903,Stryktipset,211121X122122,41812,687,68,23
200903,Europatipset,1122X1211X1X1,13438,95,11,0
200903,Europatipset,XX1111X222112,859170,8131,673,140
200902,Stryktipset,11XXX12X221X2,342467,7937,482,108
200902,Europatipset,11XXX22122112,73502,381,29,0
200901,Stryktipset,X11XX2211X211,56955,1079,72,20
200901,Europatipset,212111X2XX11X,46193,951,74,22
200852,Stryktipset,X1X21111XX21X,7000000,9807,682,175
200852,Europatipset,1X1122X1XX2XX,119671,2093,184,51
200851,Stryktipset,1112212XXX112,41594,1056,82,23
200851,Europatipset,X11X2X121111X,60786,674,58,18
200851,Europatipset,X1X2221122111,507767,8880,573,127
200850,Stryktipset,X12X1X1X21XX1,121196,2687,199,52
200850,Europatipset,211XX12111112,51695,1808,171,46
200850,Europatipset,X11X1111X12XX,51327,850,67,20
200849,Stryktipset,2121X1X221X2X,36535,576,60,21
200849,Europatipset,12XX1211X1XX2,10000000,10795,621,137
200849,Europatipset,2X1X222211XX2,738298,2668,191,50
200848,Stryktipset,XXX211XXX121X,10000000,11331,832,191
200848,Europatipset,2XX2121121X21,157207,542,35,10
200848,Europatipset,2121111111221,8662,235,25,0
200847,Stryktipset,XX12X12111221,4000000,23166,1642,378
200847,Europatipset,12XX121222212,897053,2163,140,35
200847,Europatipset,2XXXX1XX22211,10000000,23414,1282,267
200846,Stryktipset,2211XX22X1222,2149574,33010,1851,403
200846,Europatipset,1X2111112211X,248444,564,45,14
200846,Europatipset,XX1111X212111,2196,73,10,0
200845,Stryktipset,2222XX1122X11,63593,2611,239,67
200845,Europatipset,2XXX1X22X2121,10000000,195518,4312,754
200845,Europatipset,X221211211X11,9429,133,13,0
200844,Stryktipset,11X21XX121X21,173895,3867,279,68
200844,Europatipset,X122122X11111,9135,111,12,0
200844,Europatipset,1X2X1111X121X,1071361,7718,561,152
200843,Stryktipset,2X2XX21221122,29962,686,65,22
200843,Europatipset,111X22X1X212X,14609,388,37,12
200843,Europatipset,11X211XX1X212,10000000,26207,1506,326
200842,Stryktipset,21XXX1X11X121,248711,1908,151,42
200842,Europatipset,X2112212XX211,45616,1044,69,16
200842,Europatipset,X21112221X11X,17215,347,33,11
200841,Stryktipset,X111XXXX11111,1044,42,0,0
200841,Europatipset,X121111121212,11214,309,30,10
200840,Stryktipset,XX2X122112111,412314,5643,383,93
200840,Europatipset,X2X12111211XX,33864,909,82,24
200840,Europatipset,X12X2X2111111,246803,6756,396,76
200839,Stryktipset,X1212222XX212,171597,3177,199,48
200839,Europatipset,X12211X121122,6187,63,0,0
200839,Europatipset,12111221122X2,1096867,3947,320,84
200838,Stryktipset,21X1211X1X2XX,980374,9424,442,85
200838,Europatipset,XXX2X11112211,10000000,5342,307,66
200838,Europatipset,XX1X22X122X1X,2869,78,11,0
200837,Stryktipset,2212211X1X2X1,111479,2251,175,44
200837,Europatipset,12XXX21X21122,10000000,4848,357,81
200837,Europatipset,X22X1111211X2,160666,1519,123,33
200836,Stryktipset,XXX111XXX222X,602581,11158,1017,204
200836,Europatipset,2X1X2X2111121,39197,181,20,0
200836,Europatipset,2121111121112,2922,46,0,0
200835,Stryktipset,1X2211X1X11X1,131021,2698,236,67
200835,Europatipset,1111X1X112112,1924,40,0,0
200835,Europatipset,X22XX1XX21211,10000000,262338,4629,841
200834,Stryktipset,XX11122X2221X,1729133,40322,2457,557
200834,Europatipset,22XXXX212X21X,239605,2144,184,51
200834,Europatipset,1221111121XX2,22475,511,46,14
200833,Stryktipset,X121112X11211,73799,1508,129,38
200833,Europatipset,1X1111XX1X111,129168,4784,412,108
200833,Europatipset,X112XX11X2211,10000000,15734,844,163
200832,Stryktipset,X2X2211X1211X,92831,2043,195,50
200831,Stryktipset,111X11X12221X,47098,872,71,21
200830,Stryktipset,2X2121X112X12,119005,2227,183,49
200829,Stryktipset,1X11112XX1121,92877,1803,146,38
200828,Stryktipset,222X11X2XX221,1269127,16307,1219,295
200827,Stryktipset,XXX2XX22121X1,4070652,5539,348,87
200826,Stryktipset,111211111X121,899,37,0,0
200825,Stryktipset,XXX2211211221,64445,783,75,24
200824,Stryktipset,221121XX222X1,3066473,11884,934,237
200824,Europatipset,2X21212222121,45300,1032,80,22
200823,Stryktipset,2112111222111,4030,109,11,0
200823,Europatipset,2121X112221X1,8620,269,32,12
200822,Stryktipset,1112X11X21X1X,62474,1798,148,40
200822,Europatipset,12X1X12222X22,335685,1592,116,31
200822,Europatipset,2X1X12X2XX121,10000000,15446,818,130
200821,Stryktipset,XX2121X11XX21,5000000,28149,1535,350
200821,Europatipset,X2XX2X21X1122,10000000,61603,1863,366
200821,Europatipset,1X222112X111X,10000000,22996,1301,253
200820,Stryktipset,1X12212121121,118147,2993,221,55
200820,Europatipset,1122212111221,556,22,0,0
200820,Europatipset,X1221X112122X,59207,794,72,23
200819,Stryktipset,1122X1X211222,60554,329,28,10
200819,Europatipset,1221211211X22,4570,113,12,0
200819,Europatipset,1121X22X11X22,727557,11320,754,135
200818,Stryktipset,112111121121X,17176,288,25,0
200818,Europatipset,XX112XXXX1122,10000000,72151,5456,1104
200818,Europatipset,XX12121211121,155798,766,51,14
200817,Stryktipset,1X21XXX11X2X1,5000000,12470,856,214
200817,Europatipset,XX1XX1121X1XX,10000000,3952,230,55
200817,Europatipset,X2X1X2X211111,17268,186,22,0
200816,Stryktipset,X221X12X22211,67237,1553,138,40
200816,Europatipset,X12112112X211,25771,269,24,0
200816,Europatipset,122122211X112,19464,250,23,0
200815,Stryktipset,1X1222XX21X2X,317544,4893,361,90
200815,Europatipset,1112XXX212X22,149987,1226,84,22
200815,Europatipset,1111211XXXX21,137757,2775,235,61
200814,Stryktipset,X1X2211211X11,112757,2167,170,45
200814,Europatipset,121XX11X11122,298215,2582,185,46
200813,Stryktipset,12X1X11X11X1X,17950,490,49,16
200813,Europatipset,1X112X1222X21,10000000,7207,422,95
200813,Europatipset,2X111112X1221,10000000,3704,170,32
200812,Stryktipset,121X11121X2XX,117017,1873,135,36
200812,Europatipset,1XXX12121XX1X,10000000,16618,962,215
200812,Europatipset,111121221X211,133072,1067,77,20
200811,Stryktipset,X211211X2X111,71721,1388,101,27
200811,Europatipset,1212X111XX111,137438,3265,212,46
200811,Europatipset,111X11X1X1111,429,20,0,0
200810,Stryktipset,1X1X1X1X21X12,461019,6076,483,126
200810,Europatipset,2112X1121211X,31134,402,40,12
200810,Europatipset,211X222121212,237556,3885,268,60
200809,Stryktipset,X1X22222X222X,10000000,37250,2088,433
200809,Europatipset,X1X1111112XXX,39999,397,42,15
200809,Europatipset,1121XX121XXX1,10000000,46147,2342,417
200808,Stryktipset,211112X1211X1,13683,336,32,11
200808,Europatipset,X21X112XX2X11,7505,219,24,0
200808,Europatipset,X111X2111X212,10000000,7909,359,71
200807,Stryktipset,11122XX111221,73772,731,43,13
200807,Europatipset,1X12X111X1222,3498,109,13,0
200807,Europatipset,2X12X1XX2X121,168835,1302,96,26
200806,Stryktipset,X221112211X12,74076,1371,115,32
200806,Europatipset,X1212121122XX,269566,1222,95,27
200806,Europatipset,X2X12212111X2,128110,1306,90,25
200805,Stryktipset,XXX1X21X21121,1709317,16022,1336,342
200805,Europatipset,11XX1221X112X,39730,763,67,19
200805,Europatipset,122X1212211X2,10000000,22486,944,190
200804,Stryktipset,X112221211211,4281,56,0,0
200804,Europatipset,2X1111X1X1X11,45149,548,45,14
200804,Europatipset,111X221XX22X1,256644,9793,673,142
200803,Stryktipset,22XX121XX21X1,3236,99,12,0
200803,Europatipset,111X1XX112111,56540,466,34,11
200803,Europatipset,X1X122X1111X1,25909,426,36,11
200802,Stryktipset,1X121X1112X12,34713,686,58,17
200802,Europatipset,212122221212X,103982,1273,115,32
200801,Stryktipset,2222X2XX12111,5000000,38313,2261,430
200801,Europatipset,1112212X11X1X,36598,533,54,18
200801,Europatipset,12212XXXX1X1X,10000000,7751,421,97
200752,Stryktipset,2X121112X2XXX,766022,13650,862,170
200752,Europatipset,X12121XXX11X1,4636,161,20,0
200751,Stryktipset,X1X1211111X12,14656,380,38,13
200751,Europatipset,112X2112112XX,17741,564,58,19
200751,Europatipset,2X211XX2X1X2X,288096,13436,930,201
200750,Stryktipset,2X212X21XX221,598786,18169,1705,382
200750,Europatipset,X112121221X21,5281,50,0,0
200750,Europatipset,1X2X22XXXXX1X,1147690,4523,316,83
200749,Stryktipset,11111X1X12111,46600,872,68,19
200749,Europatipset,X1X12112122X1,1074,42,0,0
200749,Europatipset,11X1111X11121,1688,26,0,0
200748,Stryktipset,21XX1X12X2122,483606,13593,947,199
200748,Europatipset,2X1121X12X211,62203,1305,111,31
200748,Europatipset,21121X2121221,83023,2119,162,39
200747,Stryktipset,212111212X2X2,208765,2437,163,36
200747,Europatipset,1112XXX212X11,87872,522,37,11
200747,Europatipset,X211X21XX1X11,10443,318,33,12
200746,Stryktipset,11122111111X1,46142,959,79,23
200745,Stryktipset,2111X112112X1,33903,709,57,16
200745,Europatipset,11111XX221XX2,86628,544,43,12
200745,Europatipset,22X2111XXX122,10000000,41787,2063,310
200744,Stryktipset,X111X2221X22X,220308,5154,345,84
200744,Europatipset,111211X2X2X22,20186,164,18,0
200744,Europatipset,X2XXX12X12221,10000000,23664,1105,235
200743,Stryktipset,111X1X121X2X2,28033,664,62,20
200743,Europatipset,111X1111XX12X,1087437,3098,200,44
200743,Europatipset,211X22X1X11X2,10000000,13824,614,122
200742,Stryktipset,2121X122X21X1,19552,489,44,14
200742,Europatipset,X11122X2X1X11,10000000,11188,557,110
200742,Europatipset,2221111X2122X,163191,395,28,0
200741,Stryktipset,222X111X1X11X,54763,467,42,14
200741,Europatipset,22X11XX1X11XX,301884,6554,496,127
200740,Stryktipset,211122X111111,848,32,0,0
200740,Europatipset,2222X221212X1,10000000,115215,7624,1455
200740,Europatipset,X122X2X2211X1,70954,791,68,22
200739,Stryktipset,1X2XX1222XXX2,75403,1408,109,30
200739,Europatipset,1X11112121221,26996,178,18,0
200739,Europatipset,1XX11X1XX2212,99382,1210,84,23
200738,Stryktipset,X2112XXX1X111,257364,3858,231,54
200738,Europatipset,1111121121X11,32192,208,19,0
200738,Europatipset,X21112XXXX12X,10000000,16340,821,173
200737,Stryktipset,1X1X11XXX2X11,427143,8675,604,140
200737,Europatipset,2X22X1121X111,10000000,2551,130,29
200737,Europatipset,12XX1X12X2XXX,10000000,8621,454,99
200736,Stryktipset,XX1XXX21X2111,37292,804,68,21
200736,Europatipset,1222222111X22,10000000,6530,359,85
200735,Stryktipset,XX11112X11112,104198,2010,161,40
200735,Europatipset,221X22111X111,22217,143,16,0
200735,Europatipset,2X21X1X22X122,193095,1790,134,35
200734,Stryktipset,X12X11112X1XX,10524,325,36,14
200734,Europatipset,12222X11121X1,10000000,0,17059,1879
200734,Europatipset,21X2X22X2221X,10000000,301609,8403,1133
200733,Stryktipset,11122X111X111,14174,390,39,14
200733,Europatipset,XX11X21221XX1,196853,799,58,16
200733,Europatipset,1XX12121XX122,10000000,32010,3012,542
200732,Stryktipset,222X1222121X2,323562,10186,771,188
200732,Europatipset,X111221111111,87746,1661,135,37
200731,Stryktipset,X1XX2X1222122,213454,4501,394,106
200730,Stryktipset,X2111121X111X,155321,2699,208,55
200729,Stryktipset,12221111X1112,197928,6321,537,146
200728,Stryktipset,X112221XX11X1,193319,4347,307,72
200727,Stryktipset,1221X121X1X2X,161530,3340,258,70
200726,Stryktipset,21112121XX11X,21882,528,50,16
200726,Europatipset,111111X212222,10000000,8438,384,89
200726,Europatipset,111X212122112,1318,48,0,0
200725,Stryktipset,2X12X211222X2,1433839,29122,2003,428
200725,Europatipset,2XXXX1222X12X,10000000,32946,3488,1077
200725,Europatipset,X2X1121111121,84504,957,70,19
200724,Stryktipset,11XX112XXXXXX,155784,3632,272,77
200724,Europatipset,121221X2211X2,10000000,23000,1873,455
200724,Europatipset,111222X22X121,30982,675,63,19
200723,Stryktipset,X2X1122X11222,619258,8432,536,129
200723,Europatipset,1221121112X11,14,0,0,0
200723,Europatipset,2X11X1112X122,1187658,5045,257,54
200722,Stryktipset,XX2222111X222,15683,311,26,0
200722,Europatipset,2221X21X21121,37425,478,46,15
200721,Stryktipset,211112XX21X11,140055,3202,209,45
200721,Europatipset,1111XX2XX2112,10000000,28230,2135,453
200721,Europatipset,1112122111112,3873,103,14,0
200720,Stryktipset,XX212X1211121,150223,3860,329,86
200720,Europatipset,XXXX22X122221,772391,12204,795,155
200720,Europatipset,2222211X1XX11,23136,449,39,13
200719,Stryktipset,211XXXX21X21X,402630,9602,666,149
200719,Europatipset,XX12XX2221111,10000000,41683,2322,472
200719,Europatipset,211XX2221X111,10000000,13426,571,102
200718,Stryktipset,21XX111221211,356651,9693,731,177
200718,Europatipset,X12112X211XX2,1402263,10597,941,216
200717,Stryktipset,1122112121211,22196,553,52,17
200717,Europatipset,1112222211X11,71138,3124,232,62
200717,Europatipset,11X111121X12X,1008,36,0,0
200716,Stryktipset,12XX1XX111111,380101,5653,335,71
200716,Europatipset,2112121X11221,2609,26,0,0
200716,Europatipset,2XX11X1111222,1010950,30357,3304,677
200715,Stryktipset,121X21111X2X1,48541,805,68,21
200715,Europatipset,2X1XXX2X1X221,10000000,159710,6504,1312
200715,Europatipset,21X1X1XX11222,149019,689,51,15
200715,Europatipset,11X1X1111X121,8174,202,20,0
200714,Stryktipset,X221122221212,1975466,13338,1000,232
200714,Europatipset,X1X2112X12X2X,253157,4688,358,97
200713,Stryktipset,111X122122222,14294,157,16,0
200713,Europatipset,1111X12X11212,53252,385,26,0
200713,Europatipset,1X2XX1X11X2X2,82866,540,43,14
200712,Stryktipset,1212222122X1X,10089,184,17,0
200712,Europatipset,1X11X21211121,1917,59,0,0
200711,Stryktipset,1212XX1211XX1,60577,1446,131,36
200711,Europatipset,22221111X1112,9958,76,0,0
200711,Europatipset,1X1X111122X21,120266,1450,123,34
200710,Stryktipset,X1X21X1121X11,270623,6610,476,118
200710,Europatipset,1X1X22X1X11X2,65015,1650,146,44
200710,Europatipset,1XX2121X1XXXX,10000000,40570,2231,412
200709,Stryktipset,21XX2XXX122X2,128427,2802,252,70
200709,Europatipset,112XX1X1XX1X1,375025,1817,162,46
200709,Europatipset,221X1111111X2,94032,1387,101,27
200708,Stryktipset,1112X11XXX111,27734,484,40,12
200708,Europatipset,X2XXXX111XX2X,115580,2695,261,77
200708,Europatipset,1111XXX222111,3291,95,11,0
200707,Stryktipset,X111211X11212,90316,1474,127,34
200707,Europatipset,X211XX1211X22,142625,681,59,18
200707,Europatipset,211X21121X2X1,103227,2195,189,52
200706,Stryktipset,1111112X1222X,216104,5248,445,110
200706,Europatipset,122211111X212,2448,98,14,0
200706,Europatipset,1112121121211,8470,156,17,0
200705,Stryktipset,11122X21X222X,21284,543,53,18
200705,Europatipset,11X11121X1211,99683,380,31,10
